"","hcid_ymd","redcap_data_access_group","hcid","wk_start_date","rdtp_u5","rdtp_a5","rdt_u5ntx","rdt_a5ntx","rdt_u5tx","rdt_a5tx","nordt_u5","nordt_a5","used","stk","dia_u5","dia_a5","pneu_u5","pneu_a5","mald_u5","mald_a5","mz_rdtp_u5","mz_rdtp_a5","mz_rdt_u5ntx","mz_rdt_a5ntx","mz_rdt_u5tx","mz_rdt_a5tx","mz_dia_u5","mz_dia_a5","mz_pneu_u5","mz_pneu_a5","mz_mald_u5","mz_mald_a5","weekly_sms_health_center_data_complete","FID","Shape..","lat","long","hcid_1","Name"
"112",10120140602,"1__choma_district",101,2014-06-02,0,1,10,11,0,0,0,0,22,19,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"113",10120140609,"1__choma_district",101,2014-06-09,1,0,13,9,0,0,0,0,23,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"114",10120140616,"1__choma_district",101,2014-06-16,1,1,14,4,0,0,0,0,20,16,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"115",10120140623,"1__choma_district",101,2014-06-23,0,0,7,5,0,0,0,0,12,15,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"116",10120140630,"1__choma_district",101,2014-06-30,0,0,1,0,0,0,0,0,1,17,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"117",10120140707,"1__choma_district",101,2014-07-07,0,0,3,5,0,0,0,0,8,13,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"118",10120140714,"1__choma_district",101,2014-07-14,0,0,12,6,0,0,0,0,18,13,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"119",10120140721,"1__choma_district",101,2014-07-21,0,0,6,7,0,0,0,0,13,100,15,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"120",10120140728,"1__choma_district",101,2014-07-28,0,0,3,5,0,0,0,0,8,100,7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"121",10120140804,"1__choma_district",101,2014-08-04,0,0,8,10,0,0,0,0,18,100,13,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"122",10120140811,"1__choma_district",101,2014-08-11,0,1,3,4,0,0,0,0,8,90,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"123",10120140818,"1__choma_district",101,2014-08-18,0,0,6,9,0,0,0,0,15,90,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"124",10120140825,"1__choma_district",101,2014-08-25,0,1,8,3,0,0,0,0,12,88,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"125",10120140901,"1__choma_district",101,2014-09-01,0,1,8,10,0,0,0,0,19,88,6,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"126",10120140908,"1__choma_district",101,2014-09-08,0,0,6,6,0,0,0,0,12,88,2,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"127",10120140915,"1__choma_district",101,2014-09-15,0,0,9,8,0,0,0,0,17,87,10,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"128",10120140922,"1__choma_district",101,2014-09-22,0,0,1,7,0,0,0,0,8,87,13,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"129",10120140929,"1__choma_district",101,2014-09-29,0,0,6,17,0,0,0,0,23,85,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"130",10120141006,"1__choma_district",101,2014-10-06,0,0,11,4,0,0,0,0,15,75,18,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"131",10120141013,"1__choma_district",101,2014-10-13,0,0,4,5,0,0,0,0,9,72,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"132",10120141020,"1__choma_district",101,2014-10-20,0,0,12,4,0,0,0,0,16,71,14,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"133",10120141027,"1__choma_district",101,2014-10-27,0,0,5,9,0,0,0,0,14,65,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"134",10120141103,"1__choma_district",101,2014-11-03,0,0,6,5,0,0,0,0,11,60,12,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"135",10120141110,"1__choma_district",101,2014-11-10,0,0,14,9,0,0,0,0,23,42,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"136",10120141117,"1__choma_district",101,2014-11-17,0,1,4,5,0,0,0,0,10,62,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"137",10120141124,"1__choma_district",101,2014-11-24,0,0,6,13,0,0,0,0,19,62,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"138",10120141201,"1__choma_district",101,2014-12-01,0,0,3,5,0,0,0,0,8,50,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"139",10120141208,"1__choma_district",101,2014-12-08,0,1,7,9,0,0,0,0,17,49,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"140",10120141215,"1__choma_district",101,2014-12-15,0,0,4,4,0,0,0,0,8,48,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"141",10120141222,"1__choma_district",101,2014-12-22,0,0,5,4,0,0,0,0,9,41,10,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"142",10120141229,"1__choma_district",101,2014-12-29,0,0,4,2,0,0,0,0,6,54,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"143",10120150105,"1__choma_district",101,2015-01-05,0,0,5,8,0,0,0,0,13,48,10,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"144",10120150112,"1__choma_district",101,2015-01-12,0,3,4,12,0,0,0,0,19,48,8,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"145",10120150119,"1__choma_district",101,2015-01-19,0,3,1,1,0,0,0,0,5,48,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"146",10120150126,"1__choma_district",101,2015-01-26,0,0,8,6,0,0,0,0,14,47,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"147",10120150202,"1__choma_district",101,2015-02-02,0,8,10,11,0,0,0,0,29,46,8,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"148",10120150209,"1__choma_district",101,2015-02-09,1,0,12,10,0,0,0,0,23,45,12,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"149",10120150216,"1__choma_district",101,2015-02-16,0,0,8,10,0,0,0,0,18,44,8,14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"150",10120150223,"1__choma_district",101,2015-02-23,0,1,11,17,0,0,0,0,29,43,9,12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"151",10120150302,"1__choma_district",101,2015-03-02,0,0,13,7,0,0,0,0,20,42,4,7,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"152",10120150309,"1__choma_district",101,2015-03-09,0,2,17,11,0,0,0,0,30,41,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"153",10120150316,"1__choma_district",101,2015-03-16,0,2,22,6,0,0,0,0,30,32,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"154",10120150323,"1__choma_district",101,2015-03-23,0,0,14,4,0,0,0,0,18,32,10,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"155",10120150330,"1__choma_district",101,2015-03-30,0,0,19,7,0,0,0,0,26,32,18,8,18,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"156",10120150406,"1__choma_district",101,2015-04-06,0,0,7,6,0,0,0,0,13,31,9,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"157",10120150413,"1__choma_district",101,2015-04-13,2,2,16,9,0,0,0,0,29,31,21,6,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"158",10120150420,"1__choma_district",101,2015-04-20,0,2,13,6,0,0,0,0,21,30,4,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"159",10120150427,"1__choma_district",101,2015-04-27,0,2,11,12,0,0,0,0,25,30,8,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"160",10120150504,"1__choma_district",101,2015-05-04,0,5,4,7,0,0,0,0,16,23,12,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"161",10120150511,"1__choma_district",101,2015-05-11,0,0,11,4,0,0,0,0,15,23,6,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"162",10120150518,"1__choma_district",101,2015-05-18,0,0,6,16,0,0,0,0,22,21,12,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"163",10120150525,"1__choma_district",101,2015-05-25,1,1,6,3,0,0,0,0,11,21,6,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"164",10120150601,"1__choma_district",101,2015-06-01,0,0,3,7,0,0,0,0,10,21,6,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"165",10120150608,"1__choma_district",101,2015-06-08,1,3,3,13,0,0,0,0,20,20,9,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"166",10120150615,"1__choma_district",101,2015-06-15,0,2,6,5,0,0,0,0,13,19,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"167",10120150622,"1__choma_district",101,2015-06-22,0,0,3,6,0,0,0,0,9,19,7,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"168",10120150629,"1__choma_district",101,2015-06-29,0,2,6,6,0,0,0,0,14,16,4,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"169",10120150706,"1__choma_district",101,2015-07-06,0,0,9,4,0,0,0,0,13,16,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"170",10120150713,"1__choma_district",101,2015-07-13,0,0,7,3,0,0,0,0,10,16,8,2,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"171",10120150720,"1__choma_district",101,2015-07-20,1,0,0,10,9,0,0,0,11,14,21,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"172",10120150727,"1__choma_district",101,2015-07-27,0,0,6,2,0,0,0,0,8,12,34,12,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"173",10120150803,"1__choma_district",101,2015-08-03,0,0,6,10,0,0,0,0,16,12,24,11,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"174",10120150810,"1__choma_district",101,2015-08-10,0,0,5,2,0,0,0,0,7,10,13,7,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"175",10120150817,"1__choma_district",101,2015-08-17,0,0,6,4,0,0,0,0,10,10,11,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"176",10120150824,"1__choma_district",101,2015-08-24,0,0,7,6,0,0,0,0,13,10,6,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"177",10120150831,"1__choma_district",101,2015-08-31,0,0,8,9,0,0,0,0,17,9,2,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"178",10120150907,"1__choma_district",101,2015-09-07,1,0,5,6,0,0,0,0,12,7,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"179",10120150914,"1__choma_district",101,2015-09-14,0,0,2,2,0,0,0,0,4,7,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"180",10120150921,"1__choma_district",101,2015-09-21,0,0,3,2,0,0,0,0,5,6,3,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"181",10120150928,"1__choma_district",101,2015-09-28,0,0,22,22,0,0,0,0,44,2,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"182",10120151005,"1__choma_district",101,2015-10-05,0,0,9,6,0,0,0,0,15,2,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"183",10120151012,"1__choma_district",101,2015-10-12,0,0,3,2,0,0,0,0,5,2,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"184",10120151019,"1__choma_district",101,2015-10-19,0,0,4,1,0,0,0,0,5,2,6,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"185",10120151026,"1__choma_district",101,2015-10-26,0,0,4,5,0,0,0,0,9,1,9,8,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"186",10120151102,"1__choma_district",101,2015-11-02,0,0,8,4,0,0,0,0,12,1,3,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"187",10120151109,"1__choma_district",101,2015-11-09,0,0,3,2,0,0,0,0,5,9,2,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"188",10120151116,"1__choma_district",101,2015-11-16,0,0,10,22,0,0,0,0,32,9,10,20,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"189",10120151123,"1__choma_district",101,2015-11-23,0,0,11,13,0,0,0,0,24,8,15,20,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"190",10120151130,"1__choma_district",101,2015-11-30,0,0,10,8,0,0,0,0,18,16,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"191",10120151207,"1__choma_district",101,2015-12-07,0,0,12,6,0,0,0,0,18,18,6,10,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"192",10120151214,"1__choma_district",101,2015-12-14,0,3,7,13,0,0,0,0,23,16,6,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"193",10120151221,"1__choma_district",101,2015-12-21,1,5,9,9,0,0,0,0,24,16,10,15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"194",10120151228,"1__choma_district",101,2015-12-28,0,1,3,8,0,0,0,0,12,16,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"195",10120160104,"1__choma_district",101,2016-01-04,0,0,11,12,0,0,0,0,23,16,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"196",10120160111,"1__choma_district",101,2016-01-11,0,6,8,8,0,0,0,0,22,100,5,13,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"197",10120160118,"1__choma_district",101,2016-01-18,0,5,8,7,0,0,0,0,20,536,9,15,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"198",10120160125,"1__choma_district",101,2016-01-25,1,2,9,10,0,0,0,0,22,536,10,4,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"199",10120160201,"1__choma_district",101,2016-02-01,0,7,12,26,0,0,0,0,45,400,5,9,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"200",10120160208,"1__choma_district",101,2016-02-08,2,3,6,5,0,0,0,0,16,100,3,10,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"201",10120160215,"1__choma_district",101,2016-02-15,1,5,7,6,0,0,0,0,19,59,7,15,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"202",10120160222,"1__choma_district",101,2016-02-22,0,0,2,3,4,6,0,0,5,38,15,9,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"203",10120160229,"1__choma_district",101,2016-02-29,0,5,3,6,0,0,0,0,14,15,10,15,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"204",10120160307,"1__choma_district",101,2016-03-07,1,4,13,8,0,0,0,0,26,363,9,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"205",10120160314,"1__choma_district",101,2016-03-14,2,5,11,7,0,0,0,0,25,231,14,7,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"206",10120160321,"1__choma_district",101,2016-03-21,1,2,17,11,0,0,0,0,31,205,7,12,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"207",10120160328,"1__choma_district",101,2016-03-28,6,5,20,13,0,0,0,0,44,29,13,10,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"208",10120160404,"1__choma_district",101,2016-04-04,1,8,28,20,0,0,0,0,57,93,31,10,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"209",10120160411,"1__choma_district",101,2016-04-11,2,14,25,22,0,0,0,0,63,92,50,30,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"210",10120160418,"1__choma_district",101,2016-04-18,1,12,18,25,0,0,0,0,56,91,4,27,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"211",10120160425,"1__choma_district",101,2016-04-25,1,12,18,25,0,0,0,0,56,91,4,27,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"212",10120160502,"1__choma_district",101,2016-05-02,3,5,10,11,0,0,0,0,29,88,15,8,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"213",10120160509,"1__choma_district",101,2016-05-09,0,21,5,28,0,0,0,0,54,88,15,13,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"214",10120160516,"1__choma_district",101,2016-05-16,8,24,9,28,0,0,0,0,69,87,8,15,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"215",10120160523,"1__choma_district",101,2016-05-23,5,8,6,14,0,0,0,0,33,84,12,21,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"216",10120160530,"1__choma_district",101,2016-05-30,5,10,11,20,0,0,0,0,46,80,16,24,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"217",10120160606,"1__choma_district",101,2016-06-06,3,17,13,17,0,0,0,0,50,78,10,8,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"218",10120160613,"1__choma_district",101,2016-06-13,3,5,10,28,0,0,0,0,46,40,20,18,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"219",10120160620,"1__choma_district",101,2016-06-20,0,1,3,15,0,0,0,0,19,40,11,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"220",10120160627,"1__choma_district",101,2016-06-27,0,0,1,4,0,0,0,0,5,40,7,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"221",10120160704,"1__choma_district",101,2016-07-04,0,0,3,7,0,0,0,0,10,40,10,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
"222",10120160711,"1__choma_district",101,2016-07-11,0,1,5,10,0,0,0,0,16,98,10,5,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Point",-16.380174,26.644987,101,"Chilala"
